task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
5	4c/1df9a1	3692994.pbsha.ib.sockeye	runMatching (4)	CACHED	0	2022-04-20 19:54:19.223	29m 35s	29m 14s	105.5%	2 GB	9.9 GB	6 GB	4 GB
8	58/76bb26	3692988.pbsha.ib.sockeye	runMatching (7)	CACHED	0	2022-04-20 19:54:18.729	58m 1s	57m 37s	107.4%	1.7 GB	9.2 GB	3.9 GB	1.7 GB
20	f0/5b8d97	3693000.pbsha.ib.sockeye	runMatching (19)	CACHED	0	2022-04-20 19:54:19.734	2h 39m 48s	2h 39m 27s	104.7%	652.6 MB	8.3 GB	2.4 GB	1.1 GB
24	9f/f95bfc	3693003.pbsha.ib.sockeye	runMatching (23)	CACHED	0	2022-04-20 19:54:19.976	5m 57s	5m 37s	105.6%	658.6 MB	8.3 GB	2.3 GB	1.1 GB
22	9a/887ea6	3693001.pbsha.ib.sockeye	runMatching (21)	CACHED	0	2022-04-20 19:54:19.821	10m 8s	9m 48s	107.6%	661.1 MB	8.3 GB	2.8 GB	1.4 GB
15	b0/2bab9d	3692981.pbsha.ib.sockeye	runMatching (14)	CACHED	0	2022-04-20 19:54:18.090	10m 29s	10m 8s	103.8%	665.2 MB	8.3 GB	2.8 GB	1.4 GB
25	25/11e88f	3693010.pbsha.ib.sockeye	runMatching (24)	CACHED	0	2022-04-20 19:54:20.579	24m 12s	23m 41s	101.5%	1.2 GB	9 GB	5.3 GB	3.3 GB
18	3f/2762aa	3693002.pbsha.ib.sockeye	runMatching (17)	CACHED	0	2022-04-20 19:54:19.901	20m 23s	20m	104.0%	959.8 MB	8.6 GB	4.4 GB	2.5 GB
29	d8/4846ef	3693016.pbsha.ib.sockeye	runMatching (28)	CACHED	0	2022-04-20 19:54:21.148	19m 36s	19m 17s	107.7%	947 MB	8.6 GB	4.4 GB	2.5 GB
30	3c/85d081	3693011.pbsha.ib.sockeye	runMatching (29)	CACHED	0	2022-04-20 19:54:20.662	23m 38s	23m 4s	106.5%	1.2 GB	9 GB	5.3 GB	3.3 GB
28	4d/096164	3693006.pbsha.ib.sockeye	runMatching (27)	CACHED	0	2022-04-20 19:54:20.240	2h 36m 17s	2h 35m 58s	103.5%	661 MB	8.3 GB	2.4 GB	1.1 GB
27	cc/380dc7	3692998.pbsha.ib.sockeye	runMatching (26)	CACHED	0	2022-04-20 19:54:19.553	56m 26s	56m 3s	102.8%	967.3 MB	8.6 GB	3.6 GB	2.2 GB
19	2d/3719d2	3692997.pbsha.ib.sockeye	runMatching (18)	CACHED	0	2022-04-20 19:54:19.479	56m 5s	55m 46s	104.5%	958.1 MB	8.6 GB	3.6 GB	2.2 GB
33	b7/d5080f	3693008.pbsha.ib.sockeye	runMatching (32)	CACHED	0	2022-04-20 19:54:20.412	12m 32s	12m 12s	110.9%	667.1 MB	8.3 GB	2.8 GB	1.3 GB
21	6a/2e43f6	3693014.pbsha.ib.sockeye	runMatching (20)	CACHED	0	2022-04-20 19:54:20.930	28m 39s	28m 23s	102.9%	2 GB	9.9 GB	6 GB	4.1 GB
23	58/4c99c7	3693012.pbsha.ib.sockeye	runMatching (22)	CACHED	0	2022-04-20 19:54:20.742	54m 34s	54m 19s	103.4%	1.8 GB	9.2 GB	3.8 GB	1.7 GB
31	e1/b6ed9a	3693005.pbsha.ib.sockeye	runMatching (30)	CACHED	0	2022-04-20 19:54:20.152	5m 57s	5m 37s	110.4%	660.7 MB	8.3 GB	2.3 GB	1.1 GB
34	95/8887f3	3693007.pbsha.ib.sockeye	runMatching (33)	CACHED	0	2022-04-20 19:54:20.329	31m 25s	31m 5s	102.3%	1.9 GB	9.9 GB	6 GB	4.1 GB
38	11/a52a06	3693013.pbsha.ib.sockeye	runMatching (37)	CACHED	0	2022-04-20 19:54:20.830	5m 47s	5m 25s	102.5%	655 MB	8.3 GB	2.3 GB	1.1 GB
32	fb/45d3ff	3693004.pbsha.ib.sockeye	runMatching (31)	CACHED	0	2022-04-20 19:54:20.065	10m 8s	9m 46s	104.0%	669.9 MB	8.3 GB	2.8 GB	1.4 GB
35	f3/0fb08d	3693023.pbsha.ib.sockeye	runMatching (34)	CACHED	0	2022-04-20 19:54:21.713	54m 58s	54m 40s	100.0%	1.8 GB	9.2 GB	3.8 GB	1.7 GB
43	0b/2bdd4c	3693019.pbsha.ib.sockeye	runMatching (42)	CACHED	0	2022-04-20 19:54:21.402	2h 36m 1s	2h 35m 42s	101.6%	664.8 MB	8.3 GB	2.4 GB	1.1 GB
36	f2/058370	3693022.pbsha.ib.sockeye	runMatching (35)	CACHED	0	2022-04-20 19:54:21.639	57m 58s	57m 38s	105.2%	953 MB	8.6 GB	3.6 GB	2.2 GB
37	5a/9e2101	3693009.pbsha.ib.sockeye	runMatching (36)	CACHED	0	2022-04-20 19:54:20.500	19m 52s	19m 31s	104.6%	950.5 MB	8.6 GB	4.4 GB	2.5 GB
39	eb/95707e	3693015.pbsha.ib.sockeye	runMatching (38)	CACHED	0	2022-04-20 19:54:21.020	23m 17s	22m 48s	107.3%	1.2 GB	8.9 GB	5.3 GB	3.3 GB
44	37/8b3b45	3693021.pbsha.ib.sockeye	runMatching (43)	CACHED	0	2022-04-20 19:54:21.564	54m 8s	53m 48s	109.5%	1.7 GB	9.2 GB	3.9 GB	1.7 GB
41	a1/1a1260	3693025.pbsha.ib.sockeye	runMatching (40)	CACHED	0	2022-04-20 19:54:21.871	10m 6s	9m 47s	102.1%	669.3 MB	8.3 GB	2.8 GB	1.4 GB
40	55/7b65c2	3693017.pbsha.ib.sockeye	runMatching (39)	CACHED	0	2022-04-20 19:54:21.232	26m 55s	26m 30s	102.7%	1.9 GB	9.8 GB	6.1 GB	4.1 GB
46	33/717864	3693050.pbsha.ib.sockeye	runMatching (45)	CACHED	0	2022-04-20 19:54:24.099	19m 38s	19m 27s	102.6%	954.8 MB	8.6 GB	4.4 GB	2.5 GB
42	74/89123c	3693024.pbsha.ib.sockeye	runMatching (41)	CACHED	0	2022-04-20 19:54:21.790	11m 6s	10m 52s	110.7%	668.4 MB	8.3 GB	2.7 GB	1.3 GB
48	96/0902c0	3693030.pbsha.ib.sockeye	runMatching (47)	CACHED	0	2022-04-20 19:54:22.271	5m 45s	5m 26s	106.7%	656.6 MB	8.3 GB	2.3 GB	1.1 GB
45	b7/7d1812	3693018.pbsha.ib.sockeye	runMatching (44)	CACHED	0	2022-04-20 19:54:21.314	55m 8s	54m 52s	102.4%	969.2 MB	8.6 GB	3.6 GB	2.2 GB
49	9d/960e78	3693057.pbsha.ib.sockeye	runMatching (48)	CACHED	0	2022-04-20 19:54:24.735	23m 24s	22m 29s	149.1%	1.2 GB	9 GB	5.3 GB	3.3 GB
54	c4/6f41b5	3693031.pbsha.ib.sockeye	runMatching (53)	CACHED	0	2022-04-20 19:54:22.365	52m 47s	52m 32s	102.2%	960.1 MB	8.6 GB	3.6 GB	2.2 GB
47	cf/97c887	3693033.pbsha.ib.sockeye	runMatching (46)	CACHED	0	2022-04-20 19:54:22.631	2h 35m 15s	2h 34m 58s	107.1%	657.4 MB	8.3 GB	2.4 GB	1.1 GB
50	30/b5546e	3693020.pbsha.ib.sockeye	runMatching (49)	CACHED	0	2022-04-20 19:54:21.489	9m 21s	9m 2s	102.7%	664.8 MB	8.3 GB	2.8 GB	1.4 GB
51	4f/569d1d	3693037.pbsha.ib.sockeye	runMatching (50)	CACHED	0	2022-04-20 19:54:22.965	29m 12s	28m 52s	105.0%	1.9 GB	9.8 GB	6 GB	4.1 GB
55	f1/f79b30	3693035.pbsha.ib.sockeye	runMatching (54)	CACHED	0	2022-04-20 19:54:22.784	19m	18m 45s	108.4%	953.1 MB	8.6 GB	4.4 GB	2.5 GB
56	ea/c2db1d	3693032.pbsha.ib.sockeye	runMatching (55)	CACHED	0	2022-04-20 19:54:22.447	2h 43m 5s	2h 42m 52s	106.6%	665.4 MB	8.3 GB	2.4 GB	1.1 GB
57	5c/0ee4ca	3693029.pbsha.ib.sockeye	runMatching (56)	CACHED	0	2022-04-20 19:54:22.193	5m 35s	5m 20s	102.7%	652.8 MB	8.3 GB	2.2 GB	1.1 GB
53	49/f0d530	3693026.pbsha.ib.sockeye	runMatching (52)	CACHED	0	2022-04-20 19:54:21.946	54m 13s	53m 57s	104.7%	1.5 GB	9 GB	3.8 GB	1.7 GB
63	55/33e0ea	3693075.pbsha.ib.sockeye	runMatching (62)	CACHED	0	2022-04-20 19:54:52.130	58m 58s	58m 44s	138.0%	953.8 MB	8.6 GB	3.6 GB	2.2 GB
60	1b/2b0afa	3693034.pbsha.ib.sockeye	runMatching (59)	CACHED	0	2022-04-20 19:54:22.705	9m 5s	8m 47s	102.0%	666.6 MB	8.3 GB	2.8 GB	1.4 GB
61	72/bb9c82	3693051.pbsha.ib.sockeye	runMatching (60)	CACHED	0	2022-04-20 19:54:24.196	10m 48s	10m 36s	110.5%	672.6 MB	8.3 GB	2.8 GB	1.3 GB
58	75/a93274	3693052.pbsha.ib.sockeye	runMatching (57)	CACHED	0	2022-04-20 19:54:24.347	24m 22s	23m 26s	113.9%	1.2 GB	8.9 GB	5.3 GB	3.3 GB
59	bb/cea89d	3693028.pbsha.ib.sockeye	runMatching (58)	CACHED	0	2022-04-20 19:54:22.106	27m 53s	27m 33s	102.0%	1.9 GB	9.8 GB	6 GB	4.1 GB
62	65/29137d	3693062.pbsha.ib.sockeye	runMatching (61)	CACHED	0	2022-04-20 19:54:25.150	59m 10s	58m 30s	157.4%	1.7 GB	9.2 GB	3.8 GB	1.7 GB
65	b5/79d086	3693041.pbsha.ib.sockeye	runMatching (64)	CACHED	0	2022-04-20 19:54:23.285	2h 46m 4s	2h 45m 48s	107.1%	658.3 MB	8.3 GB	2.4 GB	1.1 GB
64	f2/2a9a20	3693047.pbsha.ib.sockeye	runMatching (63)	CACHED	0	2022-04-20 19:54:23.796	19m 44s	19m 30s	106.1%	960.9 MB	8.6 GB	4.4 GB	2.5 GB
52	61/71f3d1	3693027.pbsha.ib.sockeye	runMatching (51)	CACHED	0	2022-04-20 19:54:22.023	11m 50s	11m 33s	112.9%	676 MB	8.3 GB	2.7 GB	1.3 GB
73	bf/686e72	3693048.pbsha.ib.sockeye	runMatching (72)	CACHED	0	2022-04-20 19:54:23.879	19m 4s	18m 46s	110.9%	953.7 MB	8.6 GB	4.4 GB	2.5 GB
66	96/791f9c	3693043.pbsha.ib.sockeye	runMatching (65)	CACHED	0	2022-04-20 19:54:23.463	5m 59s	5m 45s	102.3%	659.7 MB	8.3 GB	2.3 GB	1.1 GB
68	dc/e6392f	3693040.pbsha.ib.sockeye	runMatching (67)	CACHED	0	2022-04-20 19:54:23.199	30m 31s	30m 16s	105.5%	2 GB	9.9 GB	6 GB	4.1 GB
70	60/fa0ba9	3693044.pbsha.ib.sockeye	runMatching (69)	CACHED	0	2022-04-20 19:54:23.551	12m 4s	11m 49s	112.1%	671.7 MB	8.3 GB	2.8 GB	1.3 GB
71	cc/fe0dd7	3693039.pbsha.ib.sockeye	runMatching (70)	CACHED	0	2022-04-20 19:54:23.124	59m 47s	59m 30s	102.2%	1.8 GB	9.2 GB	3.8 GB	1.7 GB
67	92/546eb9	3693036.pbsha.ib.sockeye	runMatching (66)	CACHED	0	2022-04-20 19:54:22.879	22m 5s	21m 52s	109.3%	1.2 GB	9 GB	5.2 GB	3.3 GB
75	4f/361cf1	3693059.pbsha.ib.sockeye	runMatching (74)	CACHED	0	2022-04-20 19:54:24.886	5m 58s	5m 16s	145.0%	653.9 MB	8.3 GB	2.2 GB	1.1 GB
76	4f/b5190c	3693054.pbsha.ib.sockeye	runMatching (75)	CACHED	0	2022-04-20 19:54:24.505	28m 5s	27m 24s	109.8%	1.2 GB	9 GB	5.3 GB	3.3 GB
72	4b/31ccf0	3693042.pbsha.ib.sockeye	runMatching (71)	CACHED	0	2022-04-20 19:54:23.369	58m 36s	58m 20s	105.0%	962.5 MB	8.6 GB	3.6 GB	2.2 GB
74	b4/004100	3693053.pbsha.ib.sockeye	runMatching (73)	CACHED	0	2022-04-20 19:54:24.431	2h 32m 18s	2h 31m 34s	120.5%	653.7 MB	8.3 GB	2.4 GB	1.1 GB
80	40/c60dca	3693070.pbsha.ib.sockeye	runMatching (79)	CACHED	0	2022-04-20 19:54:25.850	50m 19s	49m 41s	102.5%	1.6 GB	9 GB	3.8 GB	1.7 GB
81	d3/bc2ebd	3693126.pbsha.ib.sockeye	runMatching (80)	CACHED	0	2022-04-20 20:13:27.811	52m 44s	52m 30s	102.6%	971.8 MB	8.6 GB	3.6 GB	2.2 GB
69	b6/8d7992	3693038.pbsha.ib.sockeye	runMatching (68)	CACHED	0	2022-04-20 19:54:23.039	10m 24s	10m 3s	106.3%	672.6 MB	8.3 GB	2.8 GB	1.4 GB
82	41/a761ce	3693064.pbsha.ib.sockeye	runMatching (81)	CACHED	0	2022-04-20 19:54:25.334	19m 42s	19m 3s	111.4%	961.7 MB	8.6 GB	4.4 GB	2.5 GB
86	c2/accd2c	3693065.pbsha.ib.sockeye	runMatching (85)	CACHED	0	2022-04-20 19:54:25.415	29m 4s	28m 24s	141.5%	2 GB	9.9 GB	6 GB	4.1 GB
83	4f/3a2eaf	3693060.pbsha.ib.sockeye	runMatching (82)	CACHED	0	2022-04-20 19:54:24.974	2h 39m 47s	2h 39m 7s	150.8%	668.9 MB	8.3 GB	2.4 GB	1.1 GB
77	42/c3d345	3693045.pbsha.ib.sockeye	runMatching (76)	CACHED	0	2022-04-20 19:54:23.637	28m 6s	27m 52s	101.7%	2 GB	9.9 GB	6 GB	4.1 GB
79	07/05321f	3693046.pbsha.ib.sockeye	runMatching (78)	CACHED	0	2022-04-20 19:54:23.715	11m 9s	10m 56s	110.5%	667.7 MB	8.3 GB	2.8 GB	1.3 GB
78	46/ab09bd	3693049.pbsha.ib.sockeye	runMatching (77)	CACHED	0	2022-04-20 19:54:23.973	9m 4s	8m 46s	103.2%	675.5 MB	8.3 GB	2.8 GB	1.4 GB
85	21/0cc697	3693061.pbsha.ib.sockeye	runMatching (84)	CACHED	0	2022-04-20 19:54:25.060	27m 45s	27m 4s	153.8%	1.2 GB	9 GB	5.3 GB	3.3 GB
84	24/e6fedd	3693068.pbsha.ib.sockeye	runMatching (83)	CACHED	0	2022-04-20 19:54:25.680	5m 52s	5m 13s	102.4%	652.4 MB	8.3 GB	2.2 GB	1.1 GB
88	6c/12b712	3693067.pbsha.ib.sockeye	runMatching (87)	CACHED	0	2022-04-20 19:54:25.598	12m 27s	11m 45s	121.7%	672.1 MB	8.3 GB	2.7 GB	1.3 GB
87	be/f19d38	3693066.pbsha.ib.sockeye	runMatching (86)	CACHED	0	2022-04-20 19:54:25.514	9m 42s	9m 2s	108.6%	668 MB	8.3 GB	2.8 GB	1.4 GB
89	64/b60ead	3693055.pbsha.ib.sockeye	runMatching (88)	CACHED	0	2022-04-20 19:54:24.583	57m 15s	56m 35s	102.1%	1.8 GB	9.2 GB	3.9 GB	1.7 GB
90	65/cd89bd	3693056.pbsha.ib.sockeye	runMatching (89)	CACHED	0	2022-04-20 19:54:24.657	58m 55s	58m 12s	150.0%	957.6 MB	8.6 GB	3.6 GB	2.2 GB
99	93/5f6d76	3693077.pbsha.ib.sockeye	runMatching (98)	CACHED	0	2022-04-20 19:54:52.443	2h 2m 5s	2h 1m 48s	104.0%	1.5 GB	9.4 GB	6 GB	4.4 GB
102	29/942c94	3693071.pbsha.ib.sockeye	runMatching (101)	CACHED	0	2022-04-20 19:54:25.944	9m 2s	8m 21s	124.9%	984.3 MB	8.7 GB	3.5 GB	2.2 GB
96	86/42ed9d	3693103.pbsha.ib.sockeye	runMatching (95)	CACHED	0	2022-04-20 20:04:47.484	21m 57s	21m 47s	110.7%	994.4 MB	8.7 GB	4.3 GB	2.7 GB
97	af/08ee4a	3693063.pbsha.ib.sockeye	runMatching (96)	CACHED	0	2022-04-20 19:54:25.243	21m 22s	20m 39s	150.9%	1001.6 MB	8.7 GB	4.3 GB	2.7 GB
103	b6/a2d8bd	3693069.pbsha.ib.sockeye	runMatching (102)	CACHED	0	2022-04-20 19:54:25.767	45m 4s	44m 23s	162.8%	2 GB	10 GB	8.9 GB	6.6 GB
91	f3/6248d6	3693072.pbsha.ib.sockeye	runMatching (90)	CACHED	0	2022-04-20 19:54:26.032	21m 6s	20m 27s	132.5%	954.9 MB	8.6 GB	4.4 GB	2.5 GB
93	5c/9af076	3693140.pbsha.ib.sockeye	runMatching (92)	CACHED	0	2022-04-20 20:17:17.962	14m 47s	9m 55s	108.5%	983.6 MB	8.7 GB	3.4 GB	2.2 GB
92	54/22ac67	3693058.pbsha.ib.sockeye	runMatching (91)	CACHED	0	2022-04-20 19:54:24.809	5h 7m 22s	5h 6m 38s	150.9%	988.6 MB	8.7 GB	3.7 GB	2.2 GB
95	ae/8559d5	3693124.pbsha.ib.sockeye	runMatching (94)	CACHED	0	2022-04-20 20:12:37.560	51m 59s	51m 51s	105.3%	3.3 GB	11.5 GB	10.5 GB	8 GB
98	95/68862a	3693100.pbsha.ib.sockeye	runMatching (97)	CACHED	0	2022-04-20 20:04:27.734	1h 48m	1h 47m 46s	113.3%	3.8 GB	11.1 GB	6.1 GB	3.5 GB
104	2d/95f9d5	3693092.pbsha.ib.sockeye	runMatching (103)	CACHED	0	2022-04-20 20:00:22.493	52m 32s	52m 23s	113.7%	3.4 GB	11.6 GB	10.5 GB	8.1 GB
101	1c/0d2a01	3693102.pbsha.ib.sockeye	runMatching (100)	CACHED	0	2022-04-20 20:04:27.901	4h 40m 24s	4h 40m 16s	117.8%	982.9 MB	8.7 GB	3.6 GB	2.2 GB
100	fa/2a4aaf	3693123.pbsha.ib.sockeye	runMatching (99)	CACHED	0	2022-04-20 20:10:07.559	38m 7s	37m 52s	101.7%	1.5 GB	9.3 GB	7.2 GB	4.9 GB
94	d8/b4f44e	3693083.pbsha.ib.sockeye	runMatching (93)	CACHED	0	2022-04-20 19:59:57.701	48m 12s	48m 3s	103.3%	2 GB	10 GB	8.9 GB	6.6 GB
105	81/f70cc3	3693073.pbsha.ib.sockeye	runMatching (104)	CACHED	0	2022-04-20 19:54:26.132	18m 11s	17m 33s	107.4%	979.8 MB	8.7 GB	4.3 GB	2.7 GB
110	a6/90ce81	3693079.pbsha.ib.sockeye	runMatching (109)	CACHED	0	2022-04-20 19:54:52.657	5h 25m 19s	5h 25m 5s	102.3%	985.5 MB	8.7 GB	3.6 GB	2.2 GB
113	31/06820d	3693080.pbsha.ib.sockeye	runMatching (112)	CACHED	0	2022-04-20 19:54:52.785	56m 57s	56m 45s	103.5%	3.3 GB	11.6 GB	10.5 GB	8 GB
109	fd/9e171d	3693074.pbsha.ib.sockeye	runMatching (108)	CACHED	0	2022-04-20 19:54:26.227	39m 19s	38m 43s	147.4%	1.5 GB	9.3 GB	7.2 GB	4.9 GB
111	b1/cf811f	3693076.pbsha.ib.sockeye	runMatching (110)	CACHED	0	2022-04-20 19:54:52.257	10m 5s	9m 52s	111.7%	983.1 MB	8.7 GB	3.5 GB	2.2 GB
114	8b/ffc682	3693085.pbsha.ib.sockeye	runMatching (113)	CACHED	0	2022-04-20 20:00:07.543	16m 35s	16m 25s	126.2%	990.7 MB	8.7 GB	4.2 GB	2.7 GB
106	93/4f6493	3693088.pbsha.ib.sockeye	runMatching (105)	CACHED	0	2022-04-20 20:00:17.479	21m 12s	20m 44s	118.5%	973.6 MB	8.7 GB	4.2 GB	2.7 GB
118	90/70c09c	3693089.pbsha.ib.sockeye	runMatching (117)	CACHED	0	2022-04-20 20:00:17.563	38m 17s	38m 5s	102.5%	1.5 GB	9.3 GB	7.2 GB	4.9 GB
116	57/ac6467	3693087.pbsha.ib.sockeye	runMatching (115)	CACHED	0	2022-04-20 20:00:12.493	1h 48m 20s	1h 48m 10s	115.6%	3.8 GB	11 GB	6 GB	3.5 GB
112	78/45e804	3693078.pbsha.ib.sockeye	runMatching (111)	CACHED	0	2022-04-20 19:54:52.554	52m 27s	52m 16s	102.6%	2 GB	10 GB	9 GB	6.6 GB
107	43/801a06	3693101.pbsha.ib.sockeye	runMatching (106)	CACHED	0	2022-04-20 20:04:27.818	1h 53m 9s	1h 52m 58s	110.0%	3.8 GB	11 GB	6.1 GB	3.5 GB
120	91/99409b	3693093.pbsha.ib.sockeye	runMatching (119)	CACHED	0	2022-04-20 20:00:22.589	9m 45s	9m 33s	108.5%	971.1 MB	8.7 GB	3.5 GB	2.2 GB
115	db/0c591c	3693086.pbsha.ib.sockeye	runMatching (114)	CACHED	0	2022-04-20 20:00:07.629	21m 15s	20m 47s	105.0%	990.2 MB	8.7 GB	4.3 GB	2.7 GB
121	03/b128fe	3693097.pbsha.ib.sockeye	runMatching (120)	CACHED	0	2022-04-20 20:03:27.929	45m 52s	45m 41s	104.8%	2 GB	10 GB	8.9 GB	6.6 GB
123	2e/3a6719	3693095.pbsha.ib.sockeye	runMatching (122)	CACHED	0	2022-04-20 20:03:27.778	16m 27s	16m 2s	111.1%	983.9 MB	8.7 GB	4.3 GB	2.7 GB
108	d2/85ad60	3693141.pbsha.ib.sockeye	runMatching (107)	CACHED	0	2022-04-20 20:17:38.017	1h 57m 29s	1h 57m 15s	110.8%	1.5 GB	9.4 GB	6 GB	4.4 GB
125	71/17df3d	3693098.pbsha.ib.sockeye	runMatching (124)	CACHED	0	2022-04-20 20:03:42.480	1h 46m 15s	1h 46m 4s	123.9%	3.8 GB	11 GB	6.1 GB	3.5 GB
127	76/e5ea34	3693110.pbsha.ib.sockeye	runMatching (126)	CACHED	0	2022-04-20 20:05:32.507	34m 47s	34m 36s	119.8%	1.5 GB	9.3 GB	7.2 GB	4.9 GB
130	6d/9031c7	3693106.pbsha.ib.sockeye	runMatching (129)	CACHED	0	2022-04-20 20:05:02.712	39m 42s	39m 31s	103.8%	2 GB	10 GB	8.9 GB	6.6 GB
129	42/10ff06	3693105.pbsha.ib.sockeye	runMatching (128)	CACHED	0	2022-04-20 20:04:57.503	9m 55s	9m 45s	107.8%	979.1 MB	8.7 GB	3.4 GB	2.2 GB
126	ee/81698b	3693104.pbsha.ib.sockeye	runMatching (125)	CACHED	0	2022-04-20 20:04:47.562	1h 52m 15s	1h 52m	111.2%	1.5 GB	9.4 GB	6 GB	4.4 GB
132	3c/097e3a	3693112.pbsha.ib.sockeye	runMatching (131)	CACHED	0	2022-04-20 20:06:27.785	16m 37s	16m 22s	110.3%	997.6 MB	8.7 GB	4.3 GB	2.7 GB
124	b4/fffd52	3693099.pbsha.ib.sockeye	runMatching (123)	CACHED	0	2022-04-20 20:04:07.494	20m 52s	20m 41s	103.8%	992.2 MB	8.7 GB	4.2 GB	2.7 GB
122	ec/dbcea5	3693096.pbsha.ib.sockeye	runMatching (121)	CACHED	0	2022-04-20 20:03:27.858	52m 47s	52m 37s	102.9%	3.4 GB	11.5 GB	10.6 GB	8.1 GB
131	7a/3f330e	3693108.pbsha.ib.sockeye	runMatching (130)	CACHED	0	2022-04-20 20:05:12.521	1h 2m 5s	1h 1m 53s	107.3%	3.3 GB	11.6 GB	10.5 GB	8 GB
117	a1/106f9b	3693090.pbsha.ib.sockeye	runMatching (116)	CACHED	0	2022-04-20 20:00:17.654	1h 47m 50s	1h 47m 35s	120.4%	1.5 GB	9.4 GB	6 GB	4.4 GB
135	ac/4d761c	3693117.pbsha.ib.sockeye	runMatching (134)	CACHED	0	2022-04-20 20:07:32.506	2h 1m 20s	2h 1m 7s	113.3%	3.8 GB	11 GB	6 GB	3.5 GB
133	b9/613983	3693109.pbsha.ib.sockeye	runMatching (132)	CACHED	0	2022-04-20 20:05:27.751	23m 17s	23m 8s	105.5%	985.6 MB	8.7 GB	4.2 GB	2.7 GB
136	7b/1566d7	3693113.pbsha.ib.sockeye	runMatching (135)	CACHED	0	2022-04-20 20:06:52.511	38m 22s	38m 9s	102.1%	1.5 GB	9.3 GB	7.2 GB	4.9 GB
128	ba/e0623d	3693116.pbsha.ib.sockeye	runMatching (127)	CACHED	0	2022-04-20 20:06:57.565	5h 2m 4s	5h 1m 49s	121.6%	982.6 MB	8.7 GB	3.7 GB	2.2 GB
138	c6/fcead5	3693115.pbsha.ib.sockeye	runMatching (137)	CACHED	0	2022-04-20 20:06:57.495	10m 15s	9m 57s	114.7%	988 MB	8.7 GB	3.5 GB	2.2 GB
140	c6/8a3142	3693128.pbsha.ib.sockeye	runMatching (139)	CACHED	0	2022-04-20 20:14:02.534	52m 55s	52m 42s	102.1%	3.3 GB	11.5 GB	10.5 GB	8.1 GB
